timestamp,symbol,open,high,low,price,volume,latest_trading_day,previous_close,change,change_percent
2025-03-04T19:13:48.373380,MSFT,398.82,398.82,386.155,388.49,23007726,2025-03-03,396.99,-8.5,-2.1411%
2025-03-04T19:13:48.428333,GOOG,173.73,175.0,167.64,168.66,24121991,2025-03-03,172.22,-3.56,-2.0671%
2025-03-04T19:13:48.491701,NVDA,123.51,123.7,112.28,114.06,411381373,2025-03-03,124.92,-10.86,-8.6936%
2025-03-04T19:13:48.544156,IBM,254.735,255.99,248.245,250.19,2977699,2025-03-03,252.44,-2.25,-0.8913%
2025-03-04T19:13:48.925956,TSLA,300.34,303.94,277.3,284.65,115551414,2025-03-03,292.98,-8.33,-2.8432%
2025-03-04T19:13:48.991810,AMZN,213.352,214.01,202.55,205.02,42948447,2025-03-03,212.28,-7.26,-3.4200%
2025-03-04T19:13:49.069384,META,673.675,681.25,650.8439,655.05,10843763,2025-03-03,668.2,-13.15,-1.9680%
2025-03-04T19:13:49.139798,ORCL,166.95,167.12,161.13,162.02,8081840,2025-03-03,166.06,-4.04,-2.4329%
2025-03-04T19:13:49.189017,KO,70.24,72.36,69.73,72.32,21717603,2025-03-03,71.21,1.11,1.5588%
2025-03-04T20:19:22.663711,AAPL,241.79,244.0272,236.112,238.03,47183985,2025-03-03,241.84,-3.81,-1.5754%
2025-03-04T20:19:22.950685,MSFT,398.82,398.82,386.155,388.49,23007726,2025-03-03,396.99,-8.5,-2.1411%
2025-03-04T20:19:23.234351,GOOG,173.73,175.0,167.64,168.66,24121991,2025-03-03,172.22,-3.56,-2.0671%
2025-03-04T20:19:23.369145,NVDA,123.51,123.7,112.28,114.06,411381373,2025-03-03,124.92,-10.86,-8.6936%
2025-03-04T20:19:23.650942,IBM,254.735,255.99,248.245,250.19,2977699,2025-03-03,252.44,-2.25,-0.8913%
2025-03-04T20:19:23.820442,TSLA,300.34,303.94,277.3,284.65,115551414,2025-03-03,292.98,-8.33,-2.8432%
2025-03-04T20:19:23.955455,AMZN,213.352,214.01,202.55,205.02,42948447,2025-03-03,212.28,-7.26,-3.4200%
2025-03-04T20:19:24.236124,META,673.675,681.25,650.8439,655.05,10843763,2025-03-03,668.2,-13.15,-1.9680%
2025-03-04T20:19:24.373825,ORCL,166.95,167.12,161.13,162.02,8081840,2025-03-03,166.06,-4.04,-2.4329%
2025-03-04T20:19:24.532430,KO,70.24,72.36,69.73,72.32,21717603,2025-03-03,71.21,1.11,1.5588%
2025-03-04T21:16:53.871070,AAPL,238.0,240.07,234.7,235.93,52849926,2025-03-04,238.03,-2.1,-0.8822%
2025-03-04T21:16:54.031932,MSFT,383.44,392.58,381.0,388.61,29059873,2025-03-04,388.49,0.12,0.0309%
2025-03-04T21:16:54.665972,GOOG,168.0,175.165,167.54,172.61,30396035,2025-03-04,168.66,3.95,2.3420%
2025-03-04T21:16:54.782912,NVDA,110.71,119.31,110.11,115.99,392797457,2025-03-04,114.06,1.93,1.6921%
2025-03-04T21:16:54.911355,IBM,248.81,255.48,248.1,253.205,5293764,2025-03-04,250.19,3.015,1.2051%
2025-03-04T21:16:55.074979,TSLA,270.84,284.33,261.8401,272.04,124669492,2025-03-04,284.65,-12.61,-4.4300%
2025-03-04T21:16:55.194750,AMZN,200.05,206.8,197.432,203.8,60373537,2025-03-04,205.02,-1.22,-0.5951%
2025-03-04T21:16:55.375413,META,644.0,649.7433,623.66,640.0,21356915,2025-03-04,655.05,-15.05,-2.2975%
2025-03-04T21:16:55.680463,ORCL,159.36,159.76,153.54,157.44,13139253,2025-03-04,162.02,-4.58,-2.8268%
2025-03-04T21:16:56.050586,KO,72.2,72.64,69.88,70.2,25380007,2025-03-04,72.32,-2.12,-2.9314%
2025-03-04T22:15:27.992826,AAPL,238.0,240.07,234.7,235.93,53117690,2025-03-04,238.03,-2.1,-0.8822%
2025-03-04T22:15:28.045809,MSFT,383.44,392.58,381.0,388.61,29171911,2025-03-04,388.49,0.12,0.0309%
2025-03-04T22:15:28.258610,GOOG,168.0,175.165,167.54,172.61,30508639,2025-03-04,168.66,3.95,2.3420%
2025-03-04T22:15:28.319415,NVDA,123.51,123.7,112.28,114.06,411381373,2025-03-03,124.92,-10.86,-8.6936%
2025-03-04T22:15:28.518989,IBM,248.81,255.48,248.1,253.205,5340700,2025-03-04,250.19,3.015,1.2051%
2025-03-04T22:15:28.584194,TSLA,270.84,284.33,261.8401,272.04,125912834,2025-03-04,284.65,-12.61,-4.4300%
2025-03-04T22:15:28.637926,AMZN,200.05,206.8,197.432,203.8,60630690,2025-03-04,205.02,-1.22,-0.5951%
2025-03-04T22:15:28.698239,META,644.0,649.7433,623.66,640.0,21432586,2025-03-04,655.05,-15.05,-2.2975%
2025-03-04T22:15:48.573782,ORCL,159.36,159.76,153.54,157.44,13164725,2025-03-04,162.02,-4.58,-2.8268%
2025-03-04T22:15:48.876947,KO,72.2,72.64,69.88,70.2,25401636,2025-03-04,72.32,-2.12,-2.9314%
2025-03-04T23:16:44.214488,AAPL,238.0,240.07,234.7,235.93,53726878,2025-03-04,238.03,-2.1,-0.8822%
2025-03-04T23:16:44.372880,MSFT,383.44,392.58,381.0,388.61,29302828,2025-03-04,388.49,0.12,0.0309%
2025-03-04T23:16:44.428556,GOOG,168.0,175.165,167.54,172.61,30668290,2025-03-04,168.66,3.95,2.3420%
2025-03-04T23:16:44.483264,NVDA,110.71,119.31,110.11,115.99,396389940,2025-03-04,114.06,1.93,1.6921%
2025-03-04T23:16:44.662774,IBM,248.81,255.48,248.1,253.205,5341112,2025-03-04,250.19,3.015,1.2051%
2025-03-04T23:16:44.816158,TSLA,270.84,284.33,261.8401,272.04,126271511,2025-03-04,284.65,-12.61,-4.4300%
2025-03-04T23:16:44.895568,AMZN,200.05,206.8,197.432,203.8,60716521,2025-03-04,205.02,-1.22,-0.5951%
2025-03-04T23:16:44.963057,META,644.0,649.7433,623.66,640.0,21452206,2025-03-04,655.05,-15.05,-2.2975%
2025-03-04T23:16:45.028837,ORCL,159.36,159.76,153.54,157.44,13166743,2025-03-04,162.02,-4.58,-2.8268%
2025-03-04T23:16:45.110759,KO,72.2,72.64,69.88,70.2,25404023,2025-03-04,72.32,-2.12,-2.9314%
2025-03-05T01:22:09.756110,AAPL,237.705,240.07,234.68,235.93,53009183,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T01:22:10.219099,MSFT,383.4,392.58,381.0,388.61,29112351,2025-03-04,388.49,0.12,0.0309%
2025-03-05T01:22:10.373711,GOOG,167.94,175.165,167.54,172.61,30461849,2025-03-04,168.66,3.95,2.3420%
2025-03-05T01:22:10.508551,NVDA,110.645,119.31,110.11,115.99,393946410,2025-03-04,114.06,1.93,1.6921%
2025-03-05T01:22:10.626326,IBM,248.75,255.48,248.1,253.21,5293764,2025-03-04,250.19,3.02,1.2071%
2025-03-05T01:22:10.886501,TSLA,270.93,284.35,261.8401,272.04,125220232,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T01:22:11.039085,AMZN,200.11,206.8,197.432,203.8,60503431,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T01:22:11.369411,META,645.51,649.75,623.65,640.0,21389766,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T01:22:11.759472,ORCL,159.22,159.76,153.52,157.47,13138781,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T01:22:12.309856,KO,72.07,72.65,69.88,70.19,25379858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T02:53:15.941170,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T02:53:16.059216,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T02:53:16.197315,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T02:53:16.304256,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T02:53:16.416371,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T02:53:16.580776,TSLA,270.93,284.35,261.8401,272.04,125220232,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T02:53:16.725652,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T02:53:16.844531,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T02:53:16.956140,ORCL,159.22,159.76,153.52,157.47,13138781,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T02:53:17.054497,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T03:26:00.152313,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T03:26:00.286938,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T03:26:00.813965,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T03:26:01.559581,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T03:26:02.926860,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T03:26:03.182040,TSLA,270.93,284.35,261.8401,272.04,125220232,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T03:26:03.475169,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T03:26:03.591719,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T03:26:03.807984,ORCL,159.22,159.76,153.52,157.47,13138781,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T03:26:04.261246,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T04:21:39.235134,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T04:21:39.294579,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T04:21:39.420167,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T04:21:39.520580,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T04:21:39.603364,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T04:21:39.668863,TSLA,270.93,284.35,261.8401,272.04,125220232,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T04:21:39.724947,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T04:21:39.781505,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T04:21:39.847869,ORCL,159.22,159.76,153.52,157.47,13138781,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T04:21:39.916801,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T05:17:33.261835,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T05:17:33.305209,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T05:17:33.347951,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T05:17:33.396930,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T05:17:33.441163,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T05:17:33.494898,TSLA,270.93,284.35,261.8401,272.04,125220232,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T05:17:33.528947,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T05:17:33.582258,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T05:17:33.620639,ORCL,159.22,159.76,153.52,157.47,13138781,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T05:17:33.659518,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T06:25:57.573816,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T06:25:57.614652,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T06:25:57.655636,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T06:25:57.695297,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T06:25:57.732125,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T06:25:57.781038,TSLA,270.93,284.35,261.8401,272.04,125220232,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T06:25:57.821578,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T06:25:57.859607,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T06:25:57.905946,ORCL,159.22,159.76,153.52,157.47,13138781,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T06:25:57.956644,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T07:17:08.410843,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T07:17:08.513682,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T07:17:08.746337,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T07:17:09.039428,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T07:17:09.148525,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T07:17:09.388891,TSLA,270.93,284.35,261.8401,272.04,125220232,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T07:17:09.495374,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T07:17:09.604225,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T07:17:09.835914,ORCL,159.22,159.76,153.52,157.47,13138781,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T07:17:10.072279,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T08:23:47.140945,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T08:23:47.207168,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T08:23:47.270445,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T08:23:47.383034,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T08:23:47.450729,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T08:23:47.516134,TSLA,270.93,284.35,261.8401,272.04,125220232,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T08:23:47.579955,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T08:23:47.642166,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T08:23:47.707808,ORCL,159.22,159.76,153.52,157.47,13138781,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T08:23:47.765619,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T09:19:28.416937,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T09:19:28.521133,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T09:19:28.622696,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T09:19:28.721182,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T09:19:28.852410,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T09:19:29.255913,TSLA,270.93,284.35,261.8401,272.04,125220232,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T09:19:29.383510,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T09:19:29.632750,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T09:19:29.796078,ORCL,159.22,159.76,153.52,157.47,13138781,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T09:19:30.025451,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T10:19:03.881712,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T10:19:05.383757,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T10:19:05.754905,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T10:19:05.984038,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T10:19:06.088013,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T10:19:06.317706,TSLA,270.93,284.35,261.8401,272.04,125220232,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T10:19:06.416636,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T10:19:06.643852,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T10:19:06.936399,ORCL,159.22,159.76,153.52,157.47,13138781,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T10:19:07.610726,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T11:14:51.790837,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T11:14:51.851271,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T11:14:51.910961,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T11:14:51.964728,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T11:14:52.023001,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T11:14:52.075727,TSLA,270.93,284.35,261.8401,272.04,126706623,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T11:14:52.123381,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T11:14:52.177793,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T11:14:52.229132,ORCL,159.22,159.76,153.52,157.47,13171897,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T11:14:52.280978,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T12:35:39.165589,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T12:35:39.238640,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T12:35:39.290207,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T12:35:39.364845,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T12:35:39.421308,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T12:35:39.486342,TSLA,270.93,284.35,261.8401,272.04,126706623,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T12:35:39.548676,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T12:35:39.616312,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T12:35:39.673992,ORCL,159.22,159.76,153.52,157.47,13171897,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T12:35:39.729583,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T13:25:20.704312,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T13:25:20.810691,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T13:25:20.913163,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T13:25:21.134671,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T13:25:21.242193,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T13:25:21.365659,TSLA,270.93,284.35,261.8401,272.04,126706623,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T13:25:21.461220,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T13:25:21.557628,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T13:25:21.677661,ORCL,159.22,159.76,153.52,157.47,13171897,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T13:25:21.785587,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T14:17:10.873018,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T14:17:11.713253,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T14:17:11.850841,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T14:17:12.083858,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T14:17:12.339187,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T14:17:12.440143,TSLA,270.93,284.35,261.8401,272.04,126706623,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T14:17:12.556721,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T14:17:12.787068,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T14:17:12.889934,ORCL,159.22,159.76,153.52,157.47,13171897,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T14:17:13.113209,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T15:19:41.686912,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T15:19:41.833443,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T15:19:41.989715,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T15:19:42.153552,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T15:19:42.306533,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T15:19:42.470399,TSLA,270.93,284.35,261.8401,272.04,126706623,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T15:19:42.641322,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T15:19:42.811445,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T15:19:42.995175,ORCL,159.22,159.76,153.52,157.47,13171897,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T15:19:43.164212,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T16:28:42.134431,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T16:28:42.334340,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T16:28:42.535953,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T16:28:42.732160,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T16:28:42.906975,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T16:28:43.164821,TSLA,270.93,284.35,261.8401,272.04,126706623,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T16:28:43.310207,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T16:28:43.521272,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T16:28:43.727211,ORCL,159.22,159.76,153.52,157.47,13171897,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T16:28:43.923134,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T17:16:20.119369,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T17:16:20.231948,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T17:16:20.353679,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
2025-03-05T17:16:20.417033,NVDA,110.645,119.31,110.11,115.99,398163305,2025-03-04,114.06,1.93,1.6921%
2025-03-05T17:16:20.508409,IBM,248.75,255.48,248.1,253.21,5342106,2025-03-04,250.19,3.02,1.2071%
2025-03-05T17:16:20.586936,TSLA,270.93,284.35,261.8401,272.04,126706623,2025-03-04,284.65,-12.61,-4.4300%
2025-03-05T17:16:20.647436,AMZN,200.11,206.8,197.432,203.8,60853084,2025-03-04,205.02,-1.22,-0.5951%
2025-03-05T17:16:20.713963,META,645.51,649.75,623.65,640.0,21495208,2025-03-04,655.05,-15.05,-2.2975%
2025-03-05T17:16:20.789538,ORCL,159.22,159.76,153.52,157.47,13171897,2025-03-04,162.02,-4.55,-2.8083%
2025-03-05T17:16:20.847798,KO,72.07,72.65,69.88,70.19,25411858,2025-03-04,72.32,-2.13,-2.9452%
2025-03-05T18:25:58.379515,AAPL,237.705,240.07,234.68,235.93,53798062,2025-03-04,238.03,-2.1,-0.8822%
2025-03-05T18:25:58.432535,MSFT,383.4,392.58,381.0,388.61,29342923,2025-03-04,388.49,0.12,0.0309%
2025-03-05T18:25:58.474866,GOOG,167.94,175.165,167.54,172.61,30711408,2025-03-04,168.66,3.95,2.3420%
